,Ips_typographus,Ips_pini,Pityogenes_chalcographus,Pityogenes_hopkinsi,Eccoptopterus_spinosus,Webbia_pabo,Cryphalus_mangiferae,Hylocurus_langstoni,Hylesinus_varius,Hylesinus_crenatus,Hylesinus_aculeatus,Hylurgus_ligniperda,Hylurgus_micklitzi,Hylurgops_palliatus,Hylastes_porculus,Hylastes_cunicularius,Hylastes_ater,Hylastes_gracilis,Carphoborus_bifurcus,Crypturgus_hispidulus,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_juglandis,Pityophthorus_pityographus,Ernoporus_tiliae,Eidophelus_fagi,Platypus_cylindrus,Platypus_koryoensis,Euplatypus_compositus,Myoplatypus_flavicornis,Pagiocerus_frontalis,Pycnarthrum_hispidum,Trypodendron_domesticum,Xyloterinus_politus,Procryphalus_mucronatus,Hypothenemus_hampei,Hypothenemus_seriatus,Hypothenemus_obscurus,Hypothenemus_birmanus,Hypothenemus_eruditus,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_rugulosus,Scolytus_multistriatus,Scolytus_intricatus,Scolytus_carpini,Scolytus_dimidiatus,Polygraphus_poligraphus,Dendroterus_defectus,Tomicus_brevipilosus,Xylocleptes_bispinus,Taphrorychus_bicolor,Beaverium_insulindicus,Anisandrus_dispar,Anisandrus_sayi,Anisandrus_obesus,Anisandrus_maiche,Xylosandrus_crassiusculus,Xylosandrus_morigerus,Xylosandrus_amputatus,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Euwallacea_similis,Euwallacea_fornicatus,Euwallacea_perbrevis,Euwallacea_kuroshio,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Xyleborus_affinis,Xyleborus_ferrugineus,Xyleborus_perforans,Xyleborus_xylographus,Xyleborus_volvulus,Xyleborus_celsus,Xyleborus_monographus,Xyleborus_glabratus,Xyleborus_impressus,Xyleborus_bispinatus,Xyleborus_spinulosus,Coptoborus_coartatus,Coptoborus_pseudotenuis,Wallacellus_piceus,Xyleborinus_andrewesi,Xyleborinus_attenuatus,Xyleborinus_gracilis,Xyleborinus_artestriatus,Xyleborinus_exiguus,Truncaudum_agnatum,Truncaudum_impexum,Dendroctonus_rufipennis,Dendroctonus_frontalis,Dendroctonus_pseudotsugae,Leptoxyleborus_sordicauda,Hadrodemius_globus,Microperus_alpha,Microperus_popondettae,Coccotrypes_dactyliperda,Cnestus_mutilatus,Cnestus_bimaculatus,Pseudowebbia_trepanicauda,Ambrosiophilus_atratus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Dryocoetes_autographus,Dryocoetes_confusus,Debus_pumilus,Debus_emarginatus,Orthotomicus_erosus,Premnobius_cavipennis,Ips_sexdentatus,Ips_acuminatus,Ips_duplicatus,Ips_grandicollis
Scolytus_rugulosus,1.14092,1.40429,1.18341,1.1806100000000002,1.30735,1.44987,1.6446800000000001,1.51323,1.47221,1.48467,1.54139,1.28902,1.63064,1.70082,1.74439,1.77803,1.64581,1.7876,1.56284,1.45188,1.65262,1.64812,1.81535,1.55324,1.52263,1.47069,1.69336,2.11346,2.11346,2.0540000000000003,2.0393499999999998,1.8689500000000001,1.78898,1.7438099999999999,2.2044499999999996,1.6206800000000001,1.50671,1.53516,1.56766,1.71225,1.654,0.8723099999999999,0.8554200000000001,0.0,0.6570400000000001,1.32301,0.71054,0.78068,1.4518,1.6991100000000001,1.6991100000000001,1.39246,1.27362,1.27362,1.22716,1.26824,1.33276,1.39011,1.4834399999999999,1.30472,1.36504,1.4427699999999999,1.32649,1.4426,1.32308,1.42539,1.59134,1.45515,1.43038,1.38893,1.42022,1.47979,1.49064,1.54434,1.4275,1.46242,1.5733000000000001,1.54151,1.62485,1.4932699999999999,1.9022,1.41519,1.3435700000000002,1.3992499999999999,1.46976,1.38042,1.4187400000000001,1.48069,1.4522300000000001,1.4767000000000001,1.4812400000000001,1.4497499999999999,8.71201,8.71201,8.71201,1.4683000000000002,1.5340500000000001,1.54359,1.45726,1.34654,1.39924,1.55978,1.41505,1.43728,1.39859,1.37195,1.4779200000000001,1.36738,1.43158,1.40775,1.29638,1.32429,1.41143,1.4075199999999999,1.48678,1.38603,1.3904400000000001,1.39205,1.76447,1.7088,1.31904,1.31904
Scolytus_multistriatus,1.1722,1.43557,1.21469,1.21189,1.33863,1.48115,1.67596,1.5445099999999998,1.50349,1.5159500000000001,1.57267,1.3203,1.6619199999999998,1.7321,1.7756699999999999,1.80931,1.67709,1.81888,1.59412,1.48316,1.6839,1.6794,1.84663,1.58452,1.5539100000000001,1.50197,1.72464,2.1447399999999996,2.1447399999999996,2.08528,2.07063,1.90023,1.82026,1.77509,2.2357299999999998,1.6519599999999999,1.53799,1.56644,1.59894,1.74353,1.6852800000000001,0.90359,0.8867,0.6570400000000001,0.0,1.35429,0.74182,0.81196,1.48308,1.7303899999999999,1.7303899999999999,1.42374,1.3049,1.3049,1.25844,1.29952,1.3640400000000001,1.42139,1.51472,1.3359999999999999,1.39632,1.47405,1.35777,1.4738799999999999,1.35436,1.45667,1.62262,1.48643,1.46166,1.42021,1.4515,1.51107,1.52192,1.5756199999999998,1.45878,1.4937,1.60458,1.57279,1.6561299999999999,1.52455,1.9334799999999999,1.44647,1.37485,1.43053,1.50104,1.4117,1.45002,1.51197,1.4835099999999999,1.5079799999999999,1.5125199999999999,1.48103,8.74329,8.74329,8.74329,1.49958,1.5653299999999999,1.57487,1.48854,1.3778199999999998,1.43052,1.59106,1.4463300000000001,1.46856,1.42987,1.40323,1.5091999999999999,1.39866,1.46286,1.43903,1.3276599999999998,1.35557,1.44271,1.4388,1.51806,1.41731,1.42172,1.42333,1.79575,1.7400799999999998,1.35032,1.35032
Scolytus_intricatus,1.8381699999999999,2.10154,1.88066,1.87786,2.0046,2.14712,2.34193,2.21048,2.16946,2.18192,2.23864,1.98627,2.32789,2.3980699999999997,2.44164,2.4752799999999997,2.34306,2.48485,2.26009,2.14913,2.34987,2.34537,2.5126,2.25049,2.21988,2.1679399999999998,2.3906099999999997,2.81071,2.81071,2.7512499999999998,2.7366,2.5662000000000003,2.48623,2.44106,2.9017,2.31793,2.20396,2.23241,2.26491,2.4095,2.35125,1.56956,1.55267,1.32301,1.35429,0.0,1.4077899999999999,1.47793,2.14905,2.39636,2.39636,2.08971,1.97087,1.97087,1.92441,1.96549,2.03001,2.08736,2.18069,2.00197,2.06229,2.14002,2.02374,2.13985,2.02033,2.1226399999999996,2.28859,2.1524,2.12763,2.0861799999999997,2.11747,2.17704,2.18789,2.24159,2.1247499999999997,2.15967,2.27055,2.23876,2.3221,2.19052,2.59945,2.11244,2.04082,2.0965,2.16701,2.07767,2.11599,2.17794,2.14948,2.17395,2.17849,2.147,9.40926,9.40926,9.40926,2.16555,2.2313,2.24084,2.15451,2.04379,2.09649,2.25703,2.1123,2.13453,2.09584,2.0692,2.17517,2.06463,2.12883,2.105,1.99363,2.02154,2.1086799999999997,2.10477,2.18403,2.0832800000000002,2.08769,2.0893,2.4617199999999997,2.40605,2.0162899999999997,2.0162899999999997
Scolytus_carpini,1.2256999999999998,1.48907,1.26819,1.26539,1.3921299999999999,1.53465,1.72946,1.59801,1.5569899999999999,1.56945,1.6261700000000001,1.3738,1.71542,1.7856,1.82917,1.86281,1.7305899999999999,1.8723800000000002,1.6476199999999999,1.53666,1.7374,1.7328999999999999,1.9001299999999999,1.63802,1.60741,1.5554700000000001,1.77814,2.1982399999999997,2.1982399999999997,2.13878,2.12413,1.9537300000000002,1.8737599999999999,1.82859,2.28923,1.70546,1.5914899999999998,1.6199400000000002,1.65244,1.79703,1.73878,0.95709,0.9402,0.71054,0.74182,1.4077899999999999,0.0,0.86546,1.5365799999999998,1.78389,1.78389,1.47724,1.3584,1.3584,1.3119399999999999,1.35302,1.41754,1.4748899999999998,1.56822,1.3895,1.4498199999999999,1.52755,1.41127,1.52738,1.40786,1.51017,1.67612,1.53993,1.5151599999999998,1.47371,1.505,1.5645699999999998,1.5754199999999998,1.62912,1.51228,1.5472000000000001,1.65808,1.62629,1.7096299999999998,1.57805,1.98698,1.4999699999999998,1.42835,1.48403,1.5545399999999998,1.4651999999999998,1.50352,1.56547,1.53701,1.56148,1.56602,1.53453,8.79679,8.79679,8.79679,1.55308,1.61883,1.6283699999999999,1.54204,1.43132,1.4840200000000001,1.6445599999999998,1.49983,1.52206,1.4833699999999999,1.4567299999999999,1.5627,1.4521600000000001,1.5163600000000002,1.49253,1.38116,1.4090699999999998,1.49621,1.4923,1.5715599999999998,1.4708100000000002,1.47522,1.4768299999999999,1.8492499999999998,1.79358,1.4038199999999998,1.4038199999999998
Scolytus_dimidiatus,1.2958399999999999,1.55921,1.33833,1.3355299999999999,1.46227,1.60479,1.7995999999999999,1.6681499999999998,1.62713,1.63959,1.69631,1.44394,1.7855599999999998,1.85574,1.8993099999999998,1.93295,1.80073,1.94252,1.71776,1.6068,1.80754,1.80304,1.97027,1.70816,1.67755,1.62561,1.84828,2.2683799999999996,2.2683799999999996,2.20892,2.19427,2.02387,1.9439,1.89873,2.3593699999999997,1.7755999999999998,1.66163,1.69008,1.72258,1.86717,1.80892,1.0272299999999999,1.01034,0.78068,0.81196,1.47793,0.86546,0.0,1.60672,1.8540299999999998,1.8540299999999998,1.54738,1.42854,1.42854,1.38208,1.42316,1.4876800000000001,1.54503,1.63836,1.4596399999999998,1.51996,1.59769,1.48141,1.5975199999999998,1.478,1.5803099999999999,1.74626,1.61007,1.5853,1.54385,1.57514,1.6347099999999999,1.64556,1.6992599999999998,1.58242,1.61734,1.7282199999999999,1.6964299999999999,1.7797699999999999,1.64819,2.05712,1.57011,1.4984899999999999,1.55417,1.62468,1.53534,1.57366,1.63561,1.6071499999999999,1.6316199999999998,1.6361599999999998,1.60467,8.86693,8.86693,8.86693,1.6232199999999999,1.6889699999999999,1.69851,1.61218,1.5014599999999998,1.55416,1.7147,1.56997,1.5922,1.55351,1.52687,1.6328399999999998,1.5223,1.5865,1.56267,1.4512999999999998,1.47921,1.56635,1.56244,1.6417,1.54095,1.54536,1.54697,1.91939,1.8637199999999998,1.47396,1.47396
Polygraphus_poligraphus,0.9262999999999999,1.18967,0.96879,0.96599,1.09273,1.23525,1.43006,1.29861,1.25759,1.27005,1.32677,1.0744,1.41602,1.4862,1.52977,1.56341,1.43119,1.57298,1.34822,1.23726,1.438,1.4335,1.60073,1.33862,1.30801,1.25607,1.47874,1.8988399999999999,1.8988399999999999,1.83938,1.82473,1.65433,1.57436,1.5291899999999998,1.9898299999999998,1.40606,1.29209,1.32054,1.35304,1.49763,1.4393799999999999,1.6983499999999998,1.68146,1.4518,1.48308,2.14905,1.5365799999999998,1.60672,0.0,1.48449,1.48449,1.17784,1.059,1.059,1.01254,1.05362,1.11814,1.17549,1.2688199999999998,1.0901,1.15042,1.2281499999999999,1.11187,1.22798,1.10846,1.21077,1.37672,1.24053,1.21576,1.17431,1.2056,1.26517,1.27602,1.32972,1.21288,1.2478,1.35868,1.32689,1.4102299999999999,1.2786499999999998,1.6875799999999999,1.20057,1.1289500000000001,1.1846299999999998,1.25514,1.1658,1.20412,1.26607,1.23761,1.26208,1.26662,1.2351299999999998,8.49739,8.49739,8.49739,1.2536800000000001,1.31943,1.32897,1.24264,1.13192,1.18462,1.34516,1.2004299999999999,1.2226599999999999,1.18397,1.15733,1.2633,1.15276,1.21696,1.19313,1.08176,1.10967,1.19681,1.1928999999999998,1.27216,1.17141,1.17582,1.17743,1.54985,1.49418,1.10442,1.10442
Dendroterus_defectus,1.17361,1.4369800000000001,1.2161,1.2133,1.3400400000000001,1.4825599999999999,1.67737,1.54592,1.5049000000000001,1.51736,1.57408,1.32171,1.66333,1.7335099999999999,1.77708,1.8107199999999999,1.6785,1.82029,1.5955300000000001,1.4845700000000002,1.6853099999999999,1.6808100000000001,1.8480400000000001,1.5859299999999998,1.55532,1.50338,1.7260499999999999,2.14615,2.14615,2.08669,2.07204,1.90164,1.8216700000000001,1.7765,2.2371399999999997,1.65337,1.5394,1.56785,1.6003500000000002,1.7449400000000002,1.68669,1.9456599999999997,1.92877,1.6991100000000001,1.7303899999999999,2.39636,1.78389,1.8540299999999998,1.48449,0.0,1.7318,1.42515,1.30631,1.30631,1.2598500000000001,1.3009300000000001,1.36545,1.4228,1.51613,1.33741,1.3977300000000001,1.47546,1.35918,1.47529,1.3557700000000001,1.4580799999999998,1.6240299999999999,1.4878399999999998,1.46307,1.4216199999999999,1.4529100000000001,1.51248,1.52333,1.57703,1.4601899999999999,1.49511,1.60599,1.5741999999999998,1.65754,1.52596,1.9348899999999998,1.44788,1.37626,1.43194,1.50245,1.41311,1.4514300000000002,1.5133800000000002,1.48492,1.50939,1.51393,1.48244,8.7447,8.7447,8.7447,1.50099,1.56674,1.5762800000000001,1.4899499999999999,1.37923,1.43193,1.59247,1.44774,1.46997,1.43128,1.40464,1.51061,1.40007,1.46427,1.4404400000000002,1.32907,1.35698,1.4441199999999998,1.44021,1.51947,1.41872,1.42313,1.4247400000000001,1.79716,1.7414900000000002,1.35173,1.35173
Tomicus_brevipilosus,1.17361,1.4369800000000001,1.2161,1.2133,1.3400400000000001,1.4825599999999999,1.67737,1.54592,1.5049000000000001,1.51736,1.57408,1.32171,1.66333,1.7335099999999999,1.77708,1.8107199999999999,1.6785,1.82029,1.5955300000000001,1.4845700000000002,1.6853099999999999,1.6808100000000001,1.8480400000000001,1.5859299999999998,1.55532,1.50338,1.7260499999999999,2.14615,2.14615,2.08669,2.07204,1.90164,1.8216700000000001,1.7765,2.2371399999999997,1.65337,1.5394,1.56785,1.6003500000000002,1.7449400000000002,1.68669,1.9456599999999997,1.92877,1.6991100000000001,1.7303899999999999,2.39636,1.78389,1.8540299999999998,1.48449,1.7318,0.0,1.42515,1.30631,1.30631,1.2598500000000001,1.3009300000000001,1.36545,1.4228,1.51613,1.33741,1.3977300000000001,1.47546,1.35918,1.47529,1.3557700000000001,1.4580799999999998,1.6240299999999999,1.4878399999999998,1.46307,1.4216199999999999,1.4529100000000001,1.51248,1.52333,1.57703,1.4601899999999999,1.49511,1.60599,1.5741999999999998,1.65754,1.52596,1.9348899999999998,1.44788,1.37626,1.43194,1.50245,1.41311,1.4514300000000002,1.5133800000000002,1.48492,1.50939,1.51393,1.48244,8.7447,8.7447,8.7447,1.50099,1.56674,1.5762800000000001,1.4899499999999999,1.37923,1.43193,1.59247,1.44774,1.46997,1.43128,1.40464,1.51061,1.40007,1.46427,1.4404400000000002,1.32907,1.35698,1.4441199999999998,1.44021,1.51947,1.41872,1.42313,1.4247400000000001,1.79716,1.7414900000000002,1.35173,1.35173
Xylocleptes_bispinus,0.86696,1.13033,0.9094500000000001,0.9066500000000001,1.03339,1.17591,1.37072,1.2392699999999999,1.19825,1.2107100000000002,1.26743,1.01506,1.3566799999999999,1.42686,1.47043,1.50407,1.37185,1.51364,1.28888,1.17792,1.37866,1.37416,1.54139,1.27928,1.2486700000000002,1.19673,1.4194,1.8395,1.8395,1.78004,1.76539,1.5949900000000001,1.51502,1.46985,1.9304899999999998,1.34672,1.23275,1.2612,1.2937,1.43829,1.3800400000000002,1.6390099999999999,1.62212,1.39246,1.42374,2.08971,1.47724,1.54738,1.17784,1.42515,1.42515,0.0,0.99966,0.99966,0.9532,0.99428,1.0588000000000002,1.11615,1.20948,1.03076,1.09108,1.1688100000000001,1.05253,1.16864,1.04912,1.15143,1.31738,1.18119,1.15642,1.11497,1.14626,1.20583,1.21668,1.2703799999999998,1.15354,1.18846,1.29934,1.26755,1.35089,1.2193100000000001,1.62824,1.14123,1.06961,1.1252900000000001,1.1958,1.10646,1.1447800000000001,1.20673,1.17827,1.20274,1.20728,1.1757900000000001,8.43805,8.43805,8.43805,1.19434,1.26009,1.26963,1.1833,1.0725799999999999,1.12528,1.28582,1.1410900000000002,1.1633200000000001,1.12463,1.09799,1.20396,1.09342,1.15762,1.13379,1.0224199999999999,1.05033,1.13747,1.1335600000000001,1.21282,1.1120700000000001,1.1164800000000001,1.11809,1.49051,1.43484,1.04508,1.04508
Taphrorychus_bicolor,0.7481199999999999,1.01149,0.79061,0.7878100000000001,0.91455,1.05707,1.25188,1.12043,1.07941,1.0918700000000001,1.14859,0.89622,1.23784,1.30802,1.35159,1.38523,1.25301,1.3948,1.17004,1.05908,1.25982,1.25532,1.42255,1.16044,1.1298300000000001,1.07789,1.30056,1.7206599999999999,1.7206599999999999,1.6612,1.64655,1.47615,1.39618,1.35101,1.8116499999999998,1.22788,1.11391,1.14236,1.17486,1.31945,1.2612,1.5201699999999998,1.50328,1.27362,1.3049,1.97087,1.3584,1.42854,1.059,1.30631,1.30631,0.99966,0.0,0.88082,0.83436,0.87544,0.9399600000000001,0.9973099999999999,1.09064,0.9119200000000001,0.97224,1.04997,0.93369,1.0498,0.93028,1.03259,1.19854,1.06235,1.03758,0.99613,1.02742,1.08699,1.09784,1.15154,1.0347,1.06962,1.1805,1.14871,1.2320499999999999,1.10047,1.5093999999999999,1.02239,0.9507700000000001,1.00645,1.07696,0.9876199999999999,1.02594,1.08789,1.05943,1.0839,1.08844,1.05695,8.31921,8.31921,8.31921,1.0755000000000001,1.14125,1.15079,1.06446,0.95374,1.00644,1.16698,1.02225,1.04448,1.00579,0.97915,1.08512,0.97458,1.03878,1.01495,0.90358,0.9314899999999999,1.01863,1.01472,1.09398,0.9932300000000001,0.9976400000000001,0.99925,1.37167,1.3159999999999998,0.92624,0.92624
Beaverium_insulindicus,0.7481199999999999,1.01149,0.79061,0.7878100000000001,0.91455,1.05707,1.25188,1.12043,1.07941,1.0918700000000001,1.14859,0.89622,1.23784,1.30802,1.35159,1.38523,1.25301,1.3948,1.17004,1.05908,1.25982,1.25532,1.42255,1.16044,1.1298300000000001,1.07789,1.30056,1.7206599999999999,1.7206599999999999,1.6612,1.64655,1.47615,1.39618,1.35101,1.8116499999999998,1.22788,1.11391,1.14236,1.17486,1.31945,1.2612,1.5201699999999998,1.50328,1.27362,1.3049,1.97087,1.3584,1.42854,1.059,1.30631,1.30631,0.99966,0.88082,0.0,0.83436,0.87544,0.9399600000000001,0.9973099999999999,1.09064,0.9119200000000001,0.97224,1.04997,0.93369,1.0498,0.93028,1.03259,1.19854,1.06235,1.03758,0.99613,1.02742,1.08699,1.09784,1.15154,1.0347,1.06962,1.1805,1.14871,1.2320499999999999,1.10047,1.5093999999999999,1.02239,0.9507700000000001,1.00645,1.07696,0.9876199999999999,1.02594,1.08789,1.05943,1.0839,1.08844,1.05695,8.31921,8.31921,8.31921,1.0755000000000001,1.14125,1.15079,1.06446,0.95374,1.00644,1.16698,1.02225,1.04448,1.00579,0.97915,1.08512,0.97458,1.03878,1.01495,0.90358,0.9314899999999999,1.01863,1.01472,1.09398,0.9932300000000001,0.9976400000000001,0.99925,1.37167,1.3159999999999998,0.92624,0.92624
Anisandrus_dispar,0.70166,0.96503,0.7441500000000001,0.7413500000000001,0.86809,1.01061,1.2054200000000002,1.07397,1.03295,1.04541,1.10213,0.8497600000000001,1.19138,1.26156,1.3051300000000001,1.33877,1.20655,1.34834,1.12358,1.01262,1.21336,1.20886,1.37609,1.11398,1.08337,1.03143,1.2541,1.6742,1.6742,1.61474,1.60009,1.4296900000000001,1.34972,1.3045499999999999,1.7651899999999998,1.1814200000000001,1.06745,1.0959,1.1284,1.27299,1.21474,1.4737099999999999,1.45682,1.22716,1.25844,1.92441,1.3119399999999999,1.38208,1.01254,1.2598500000000001,1.2598500000000001,0.9532,0.83436,0.83436,0.0,0.30718,0.37170000000000003,0.6131500000000001,1.0441799999999999,0.86546,0.92578,1.00351,0.88723,1.0033400000000001,0.88382,0.98613,1.15208,1.01589,0.99112,0.94967,0.98096,1.04053,1.05138,1.10508,0.98824,1.02316,1.1340400000000002,1.10225,1.18559,1.05401,1.46294,0.97593,0.9043100000000001,0.95999,1.0305,0.94116,0.9794800000000001,1.04143,1.0129700000000001,1.0374400000000001,1.0419800000000001,1.0104899999999999,8.27275,8.27275,8.27275,1.0290400000000002,1.0947900000000002,1.10433,1.018,0.90728,0.95998,1.12052,0.97579,0.99802,0.95933,0.93269,1.0386600000000001,0.9281200000000001,0.9923200000000001,0.9684900000000001,0.85712,0.88503,0.97217,0.96826,1.04752,0.9467700000000001,0.95118,0.95279,1.32521,1.2695400000000001,0.87978,0.87978
Anisandrus_sayi,0.74274,1.00611,0.7852300000000001,0.7824300000000001,0.90917,1.05169,1.2465000000000002,1.11505,1.07403,1.08649,1.14321,0.8908400000000001,1.23246,1.30264,1.3462100000000001,1.37985,1.24763,1.38942,1.16466,1.0537,1.25444,1.24994,1.41717,1.15506,1.12445,1.07251,1.29518,1.71528,1.71528,1.65582,1.64117,1.4707700000000001,1.3908,1.3456299999999999,1.8062699999999998,1.2225000000000001,1.10853,1.13698,1.16948,1.31407,1.25582,1.5147899999999999,1.4979,1.26824,1.29952,1.96549,1.35302,1.42316,1.05362,1.3009300000000001,1.3009300000000001,0.99428,0.87544,0.87544,0.30718,0.0,0.33448,0.65423,1.08526,0.90654,0.96686,1.04459,0.92831,1.0444200000000001,0.9249,1.02721,1.19316,1.05697,1.0322,0.99075,1.02204,1.08161,1.09246,1.14616,1.02932,1.06424,1.1751200000000002,1.14333,1.22667,1.09509,1.50402,1.01701,0.9453900000000001,1.00107,1.07158,0.98224,1.0205600000000001,1.08251,1.0540500000000002,1.0785200000000001,1.0830600000000001,1.05157,8.31383,8.31383,8.31383,1.0701200000000002,1.1358700000000002,1.14541,1.05908,0.94836,1.00106,1.1616,1.01687,1.0391,1.00041,0.97377,1.0797400000000001,0.9692000000000001,1.0334,1.00957,0.8982,0.92611,1.01325,1.00934,1.0886,0.9878500000000001,0.9922600000000001,0.99387,1.36629,1.3106200000000001,0.92086,0.92086
Anisandrus_obesus,0.8072600000000001,1.07063,0.84975,0.8469500000000001,0.97369,1.1162100000000001,1.31102,1.17957,1.13855,1.15101,1.2077300000000002,0.95536,1.29698,1.3671600000000002,1.41073,1.4443700000000002,1.31215,1.4539400000000002,1.22918,1.11822,1.3189600000000001,1.31446,1.48169,1.21958,1.18897,1.1370300000000002,1.3597000000000001,1.7797999999999998,1.7797999999999998,1.7203400000000002,1.7056900000000002,1.5352900000000003,1.45532,1.41015,1.87079,1.28702,1.17305,1.2015000000000002,1.234,1.37859,1.32034,1.57931,1.56242,1.33276,1.3640400000000001,2.03001,1.41754,1.4876800000000001,1.11814,1.36545,1.36545,1.0588000000000002,0.9399600000000001,0.9399600000000001,0.37170000000000003,0.33448,0.0,0.71875,1.14978,0.97106,1.03138,1.10911,0.9928300000000001,1.10894,0.9894200000000001,1.09173,1.2576800000000001,1.12149,1.09672,1.0552700000000002,1.08656,1.1461299999999999,1.15698,1.21068,1.0938400000000001,1.1287600000000002,1.23964,1.20785,1.2911899999999998,1.15961,1.56854,1.0815299999999999,1.00991,1.06559,1.1360999999999999,1.04676,1.08508,1.14703,1.11857,1.14304,1.14758,1.11609,8.37835,8.37835,8.37835,1.13464,1.20039,1.20993,1.1236000000000002,1.01288,1.0655800000000002,1.2261199999999999,1.08139,1.10362,1.06493,1.03829,1.14426,1.0337200000000002,1.0979200000000002,1.07409,0.96272,0.99063,1.0777700000000001,1.07386,1.15312,1.0523700000000002,1.05678,1.05839,1.4308100000000001,1.37514,0.98538,0.98538
Anisandrus_maiche,0.8646099999999999,1.12798,0.9071,0.9043,1.03104,1.17356,1.36837,1.23692,1.1959,1.2083599999999999,1.26508,1.01271,1.35433,1.42451,1.46808,1.50172,1.3695,1.51129,1.28653,1.17557,1.37631,1.37181,1.53904,1.27693,1.2463199999999999,1.19438,1.41705,1.8371499999999998,1.8371499999999998,1.77769,1.76304,1.59264,1.51267,1.4674999999999998,1.9281399999999997,1.34437,1.2304,1.25885,1.29135,1.43594,1.3776899999999999,1.6366599999999998,1.61977,1.39011,1.42139,2.08736,1.4748899999999998,1.54503,1.17549,1.4228,1.4228,1.11615,0.9973099999999999,0.9973099999999999,0.6131500000000001,0.65423,0.71875,0.0,1.2071299999999998,1.02841,1.08873,1.1664599999999998,1.05018,1.16629,1.04677,1.1490799999999999,1.31503,1.1788399999999999,1.15407,1.11262,1.14391,1.2034799999999999,1.21433,1.26803,1.15119,1.18611,1.29699,1.2651999999999999,1.3485399999999998,1.2169599999999998,1.6258899999999998,1.13888,1.06726,1.1229399999999998,1.19345,1.10411,1.14243,1.20438,1.17592,1.20039,1.20493,1.1734399999999998,8.4357,8.4357,8.4357,1.19199,1.25774,1.26728,1.18095,1.07023,1.12293,1.2834699999999999,1.1387399999999999,1.1609699999999998,1.12228,1.09564,1.20161,1.09107,1.15527,1.13144,1.02007,1.04798,1.13512,1.1312099999999998,1.21047,1.10972,1.11413,1.11574,1.48816,1.43249,1.04273,1.04273
Xylosandrus_crassiusculus,0.95794,1.22131,1.00043,0.99763,1.1243699999999999,1.26689,1.4617,1.33025,1.2892299999999999,1.30169,1.3584100000000001,1.10604,1.44766,1.51784,1.56141,1.59505,1.4628299999999999,1.6046200000000002,1.3798599999999999,1.2689,1.46964,1.4651399999999999,1.6323699999999999,1.37026,1.33965,1.2877100000000001,1.51038,1.9304799999999998,1.9304799999999998,1.8710200000000001,1.85637,1.6859700000000002,1.6059999999999999,1.56083,2.02147,1.4377,1.3237299999999999,1.3521800000000002,1.38468,1.52927,1.47102,1.72999,1.7130999999999998,1.4834399999999999,1.51472,2.18069,1.56822,1.63836,1.2688199999999998,1.51613,1.51613,1.20948,1.09064,1.09064,1.0441799999999999,1.08526,1.14978,1.2071299999999998,0.0,0.17872,0.70916,1.25979,1.14351,1.25962,1.1401,1.24241,1.40836,1.27217,1.2473999999999998,1.20595,1.23724,1.2968099999999998,1.3076599999999998,1.36136,1.24452,1.2794400000000001,1.39032,1.35853,1.4418699999999998,1.31029,1.71922,1.2322099999999998,1.16059,1.21627,1.2867799999999998,1.1974399999999998,1.23576,1.29771,1.26925,1.29372,1.29826,1.26677,8.52903,8.52903,8.52903,1.28532,1.35107,1.3606099999999999,1.27428,1.16356,1.2162600000000001,1.3767999999999998,1.23207,1.2543,1.2156099999999999,1.1889699999999999,1.29494,1.1844000000000001,1.2486000000000002,1.22477,1.1134,1.1413099999999998,1.22845,1.22454,1.3037999999999998,1.2030500000000002,1.20746,1.2090699999999999,1.58149,1.52582,1.13606,1.13606
