,Anisandrus_dispar,Anisandrus_maiche,Xylosandrus_compactus,Xylosandrus_germanus,Xylosandrus_morigerus,Cnestus_bimaculatus,Cnestus_mutilatus,Diuncus_haberkorni,Hadrodemius_globus,Coccotrypes_dactyliperda,Coccotrypes_carpophagus,Leptoxyleborus_sordicauda,Xyleborus_xylographus,Truncaudum_agnatum,Truncaudum_impexum,Euwallacea_destruens,Euwallacea_wallacei,Wallacellus_piceus,Cyclorhipidion_bodoanum,Cyclorhipidion_pelliculosum,Debus_emarginatus,Debus_pumilus,Pseudowebbia_trepanicauda,Xyleborus_affinis,Xyleborus_perforans,Xyleborus_ferrugineus,Xyleborus_impressus,Xyleborus_bispinatus,Xyleborus_celsus,Xyleborus_monographus,Xyleborus_volvulus,Xyleborus_glabratus,Ambrosiodmus_asperatus,Ambrosiophilus_atratus,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Ambrosiodmus_lewisi,Ambrosiodmus_minor,Ambrosiodmus_rubricollis,Coptoborus_coartatus,Coptoborus_pseudotenuis,Euwallacea_fornicatus,Euwallacea_similis,Xyleborus_spinulosus,Euwallacea_interjectus,Euwallacea_validus,Euwallacea_perbrevis,Euwallacea_funereus,Euwallacea_kuroshio,Crypturgus_hispidulus,Gnathotrichus_materiarius,Pseudopityophthorus_pruinosus,Pityophthorus_pityographus,Monarthrum_mali,Monarthrum_fasciatum,Procryphalus_mucronatus,Dendroterus_defectus,Scolytus_aztecus,Scolytus_rugulosus,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_ratzeburgi,Scolytus_schevyrewi,Pagiocerus_frontalis,Scolytus_dimidiatus,Scolytus_carpini,Hypothenemus_birmanus,Hypothenemus_obscurus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_hampei,Hylocurus_langstoni,Pityophthorus_juglandis,Ernoporus_tiliae,Eidophelus_fagi,Polygraphus_poligraphus,Hylastes_porculus,Hylastes_cunicularius,Hylastes_ater,Hylastes_gracilis,Hylurgops_palliatus,Hylurgus_ligniperda,Tomicus_piniperda,Tomicus_brevipilosus,Tomicus_destruens,Hylurgus_micklitzi,Dendroctonus_adjunctus,Dendroctonus_frontalis,Dendroctonus_ponderosae,Dendroctonus_pseudotsugae,Dendroctonus_rufipennis,Dendroctonus_terebrans,Dendroctonus_valens,Hylesinus_varius,Hylesinus_toranio,Hylesinus_crenatus,Hylesinus_aculeatus,Myoplatypus_flavicornis,Euplatypus_compositus,Platypus_koryoensis,Trypodendron_domesticum,Trypodendron_lineatum,Trypodendron_signatum,Xyloterinus_politus,Pycnarthrum_hispidum,Carphoborus_bifurcus,Cryphalus_mangiferae,Ips_acuminatus,Ips_duplicatus,Ips_pini,Ips_typographus,Ips_avulsus,Ips_calligraphus,Ips_grandicollis,Ips_sexdentatus,Orthotomicus_caelatus,Orthotomicus_erosus,Premnobius_cavipennis,Pityogenes_chalcographus,Pityogenes_hopkinsi,Xylocleptes_bispinus,Dactylotrypes_longicollis,Taphrorychus_bicolor,Dryocoetes_autographus,Dryocoetes_confusus,Eccoptopterus_spinosus,Webbia_pabo,Diuncus_justus,Xyleborinus_schaufussi,Xyleborinus_andrewesi,Xyleborinus_attenuatus,Xyleborinus_saxesenii,Xyleborinus_gracilis,Xyleborinus_artestriatus,Xyleborinus_exiguus,Microperus_alpha,Microperus_popondettae,Xylosandrus_amputatus,Xylosandrus_crassiusculus,Diuncus_papatrae,Anisandrus_obesus,Anisandrus_sayi
Hylastes_gracilis,0.4202187154,0.3984871191,0.3781787643,0.42598481860000004,0.4112212753,0.4809083942,0.4428661133,0.43392883019999995,0.4115358292,0.39138692109999995,0.40483854469999997,0.4132591683,0.40643622979999994,0.41523609269999995,0.4185198845,0.38864590299999996,0.39141331719999994,0.408261459,0.42968568369999993,0.42022142549999997,0.4256505262,0.42297289689999995,0.42919032479999997,0.42926684789999997,0.4340801233,0.4280203359,0.4370378852,0.42090777839999993,0.43398300409999996,0.44043861279999996,0.5047529439,0.4232852344,0.44813920769999993,0.4538738199,0.4317857207,0.4371677074,0.4277436822999999,0.42849466559999994,0.42786738779999994,0.42321399779999996,0.42801365319999995,0.44264482819999995,0.5067730738,0.5135536160999999,0.43304472169999997,0.41210544899999996,0.42408764619999995,0.41032691089999995,0.41080043219999995,0.3420180787,0.42592755699999996,0.5145318283,0.3857421126,0.4030180536,0.40163884679999995,0.4302957318,0.43843907829999995,0.48181279729999993,0.4784075978,0.5014351234,0.5071515496,0.5095291094,0.8114466314,0.8558280783,0.4715535566,0.4381041956,0.4422147557,0.4421078096,0.4435197267,0.4100238422,0.3887258656,0.42925287599999995,0.38410403449999997,0.42000113099999997,0.41838157189999997,0.3937482943,0.1285078701,0.1672131811,0.10445194520000001,0.0,0.1360346139,0.7614732141999999,0.1967283617,0.21123565789999998,0.2186705906,0.1701820051,0.5133455822,0.3095767562,0.2832108377,0.3094346026,0.3095710517,0.3005468015,0.30218904710000005,0.3116495633,0.31350234219999995,0.28015358209999996,0.2803904791,0.422097085,0.40449101899999995,0.4053629488,0.3597007834,0.4046707559,0.3591242121,0.3857748434,0.3470232834,0.33341785420000003,0.34733396819999995,0.363654812,0.3888351252,0.3738951721,0.3966479059,0.404303736,0.4075997173,0.4155064095,0.37321713759999997,0.3758068337,0.3656686513,0.4347532874,0.3780884465,0.3854221384,0.3661266095,0.4353453295,0.3546572442,0.36611298049999996,0.336760222,0.39474238069999995,0.40674564320000006,0.42322285820000005,0.3900605469,0.39891122370000004,0.3993544875,0.40108129500000006,0.39376176300000004,0.3683596055,0.39580277520000007,0.37490443360000003,0.3874897540000001,0.4079815778,0.41472980540000004,0.40909167769999993,0.41267869990000006,0.4124897093
Hylurgops_palliatus,0.3995779693,0.377846373,0.3575380182,0.4053440725,0.39058052919999997,0.4602676481,0.4222253672,0.41328808409999995,0.3908950831,0.37074617499999996,0.3841977986,0.3926184222,0.38579548369999994,0.39459534659999995,0.3978791384,0.36800515689999996,0.37077257109999995,0.3876207129,0.40904493759999994,0.39958067939999997,0.4050097801,0.40233215079999995,0.40854957869999997,0.4086261018,0.4134393772,0.4073795898,0.4163971391,0.40026703229999994,0.41334225799999996,0.41979786669999997,0.4841121978,0.4026444883,0.42749846159999993,0.4332330738,0.4111449746,0.4165269613,0.40710293619999993,0.40785391949999994,0.40722664169999995,0.40257325169999997,0.40737290709999996,0.42200408209999996,0.4861323277,0.49291286999999995,0.4124039756,0.39146470289999996,0.40344690009999995,0.38968616479999996,0.39015968609999996,0.3213773326,0.40528681089999996,0.4938910822,0.3651013665,0.3823773075,0.38099810069999995,0.40965498570000003,0.41779833219999996,0.46117205119999993,0.4577668517,0.48079437729999996,0.4865108035,0.48888836329999996,0.7908058853,0.8351873322,0.4509128105,0.41746344950000003,0.4215740096,0.4214670635,0.4228789806,0.3893830961,0.3680851195,0.40861212989999995,0.3634632884,0.3993603849,0.3977408258,0.3731075482,0.1446921406,0.18339745159999998,0.1206362157,0.1360346139,0.0,0.7408324680999999,0.17608761559999997,0.1905949118,0.1980298445,0.14954125899999998,0.49270483610000004,0.28893601010000003,0.2625700916,0.2887938565,0.2889303056,0.2799060554,0.281548301,0.2910088172,0.29286159609999995,0.25951283599999997,0.259749733,0.4014563389,0.38385027289999996,0.3847222027,0.3390600373,0.3840300098,0.338483466,0.3651340973,0.3263825373,0.31277710810000003,0.32669322209999996,0.3430140659,0.3681943791,0.353254426,0.3760071598,0.38366298990000003,0.3869589712,0.3948656634,0.3525763915,0.3551660876,0.3450279052,0.4141125413,0.3574477004,0.3647813923,0.3454858634,0.4147045834,0.3340164981,0.34547223439999997,0.3161194759,0.37410163459999995,0.38610489710000007,0.40258211210000006,0.36941980080000003,0.37827047760000004,0.3787137414,0.38044054890000006,0.37312101690000005,0.3477188594,0.37516202910000007,0.35426368750000004,0.3668490079000001,0.38734083169999994,0.39408905929999993,0.38845093159999994,0.3920379538,0.39184896319999996
Hylurgus_ligniperda,0.9630450760000001,0.9413134797,0.9210051249,0.9688111792,0.9540476359,1.0237347548,0.9856924738999999,0.9767551908,0.9543621898,0.9342132817,0.9476649052999999,0.9560855289,0.9492625903999999,0.9580624533,0.9613462451,0.9314722635999999,0.9342396778,0.9510878196,0.9725120442999999,0.9630477861,0.9684768868,0.9657992575,0.9720166854,0.9720932085,0.9769064839,0.9708466965,0.9798642458,0.9637341389999999,0.9768093647,0.9832649734,1.0475793045,0.966111595,0.9909655682999999,0.9967001805,0.9746120813,0.979994068,0.9705700428999999,0.9713210261999999,0.9706937484,0.9660403583999999,0.9708400138,0.9854711888,1.0495994344,1.0563799767,0.9758710823,0.9549318095999999,0.9669140068,0.9531532715,0.9536267928,0.8848444392999999,0.9687539176,1.0573581888999999,0.9285684731999999,0.9458444142,0.9444652074,0.9731220923999999,0.9812654389,1.0246391578999998,1.0212339583999999,1.044261484,1.0499779102,1.05235547,1.3542729919999998,1.3986544389,1.0143799171999999,0.9809305561999999,0.9850411162999999,0.9849341702,0.9863460873,0.9528502028,0.9315522262,0.9720792366,0.9269303951,0.9628274915999999,0.9612079324999999,0.9365746549,0.7701307409,0.8088360519,0.7460748159999999,0.7614732141999999,0.7408324680999999,0.0,0.6897473547,0.7042546509000001,0.7116895836,0.6972980182999999,1.0561719428,0.8524031168,0.8260371983,0.8522609632,0.8523974123,0.8433731621,0.8450154077,0.8544759239,0.8563287028000001,0.8229799427000001,0.8232168397,0.9649234456,0.9473173796,0.9481893094,0.902527144,0.9474971164999999,0.9019505726999999,0.928601204,0.889849644,0.8762442148,0.8901603288,0.9064811725999999,0.9316614858,0.9167215327,0.9394742665,0.9471300966,0.9504260779,0.9583327701,0.9160434982,0.9186331942999999,0.9084950118999999,0.977579648,0.9209148071,0.928248499,0.9089529701,0.9781716900999999,0.8974836048,0.9089393411000001,0.8795865826,0.9375687413,0.9495720038000001,0.9660492188,0.9328869075,0.9417375843000001,0.9421808481,0.9439076556000001,0.9365881236000001,0.9111859661,0.9386291358000001,0.9177307942,0.9303161146000001,0.9508079384,0.9575561659999999,0.9519180383,0.9555050605,0.9553160699000001
Tomicus_piniperda,0.39830022350000005,0.37656862720000006,0.3562602724,0.40406632670000003,0.3893027834,0.45898990230000003,0.4209476214,0.4120103383,0.38961733730000003,0.3694684292,0.3829200528,0.39134067640000003,0.3845177379,0.3933176008,0.39660139260000005,0.3667274111,0.3694948253,0.38634296710000005,0.4077671918,0.3983029336,0.40373203430000004,0.401054405,0.4072718329,0.407348356,0.41216163140000006,0.40610184400000005,0.41511939330000003,0.3989892865,0.4120645122,0.4185201209,0.482834452,0.40136674250000004,0.4262207158,0.431955328,0.40986722880000004,0.41524921550000005,0.4058251904,0.4065761737,0.4059488959,0.4012955059,0.4060951613,0.4207263363,0.4848545819,0.4916351242,0.4111262298,0.3901869571,0.4021691543,0.388408419,0.3888819403,0.32009958679999995,0.4040090651,0.49261333639999993,0.36382362069999996,0.38109956170000003,0.3797203549,0.40837723989999997,0.4165205864,0.4598943054,0.4564891058999999,0.4795166315,0.4852330577,0.4876106175,0.7895281395,0.8339095864,0.44963506470000003,0.41618570369999996,0.42029626379999996,0.4201893177,0.4216012348,0.38810535030000004,0.36680737369999994,0.4073343841,0.36218554259999997,0.39808263909999997,0.39646307999999997,0.37182980239999996,0.2053858884,0.24409119940000001,0.1813299635,0.1967283617,0.17608761559999997,0.6897473547,0.0,0.08477347939999999,0.1095111811,0.13255316579999998,0.49142709030000004,0.2876582643,0.26129234580000005,0.2875161107,0.28765255980000004,0.2786283096,0.2802705552,0.2897310714,0.2915838503,0.25823509019999996,0.2584719872,0.4001785931,0.3825725271,0.38344445689999995,0.3377822915,0.38275226399999995,0.33720572019999995,0.36385635149999995,0.3251047915,0.31149936229999997,0.3254154763,0.3417363201,0.3669166333,0.3519766802,0.37472941400000004,0.3823852441,0.3856812254,0.3935879176,0.3512986457,0.3538883418,0.3437501594,0.4128347955,0.3561699546,0.3635036465,0.3442081176,0.4134268376,0.33273875229999994,0.3441944886,0.3148417301,0.3728238888,0.3848271513,0.4013043663,0.36814205499999997,0.3769927318,0.37743599559999996,0.3791628031,0.3718432711,0.34644111359999996,0.3738842833,0.35298594169999997,0.3655712621,0.3860630859,0.3928113135,0.3871731858,0.3907602080000001,0.39057121740000006
Tomicus_brevipilosus,0.41280751970000007,0.3910759234000001,0.37076756860000004,0.41857362290000005,0.40381007960000004,0.4734971985,0.4354549176,0.42651763449999996,0.4041246335,0.38397572539999997,0.397427349,0.4058479726,0.3990250341,0.40782489699999996,0.41110868879999996,0.3812347073,0.3840021215,0.40085026329999995,0.422274488,0.4128102298,0.41823933049999995,0.41556170119999997,0.4217791291,0.4218556522,0.42666892759999997,0.42060914019999995,0.4296266895,0.4134965827,0.4265718084,0.4330274171,0.4973417482,0.41587403869999995,0.440728012,0.4464626242,0.424374525,0.42975651169999995,0.4203324866,0.4210834699,0.42045619209999996,0.4158028021,0.42060245749999997,0.43523363249999997,0.4993618781,0.5061424204,0.425633526,0.4046942533,0.41667645049999996,0.40291571519999997,0.40338923649999997,0.33460688299999997,0.4185163613,0.5071206326,0.3783309169,0.3956068579,0.39422765109999997,0.4228845361,0.43102788259999997,0.47440160159999994,0.47099640209999993,0.4940239277,0.4997403539,0.5021179137,0.8040354356999999,0.8484168826,0.4641423609,0.4306929999,0.43480356,0.43469661390000003,0.436108531,0.4026126465,0.38131466989999996,0.42184168029999997,0.37669283879999993,0.4125899353,0.4109703762,0.3863370986,0.2198931846,0.25859849560000003,0.1958372597,0.21123565789999998,0.1905949118,0.7042546509000001,0.08477347939999999,0.0,0.12401847729999999,0.147060462,0.5059343865,0.3021655605,0.275799642,0.30202340689999996,0.302159856,0.2931356058,0.2947778514,0.3042383676,0.3060911465,0.2727423864,0.2729792834,0.41468588929999994,0.39707982329999997,0.39795175309999997,0.35228958769999996,0.3972595602,0.35171301639999997,0.37836364769999997,0.33961208769999995,0.3260066585,0.33992277249999997,0.3562436163,0.38142392950000004,0.36648397639999997,0.3892367102,0.3968925403,0.40018852159999996,0.4080952138,0.3658059419,0.36839563799999997,0.3582574556,0.42734209170000004,0.3706772508,0.3780109427,0.35871541379999994,0.4279341338,0.34724604849999996,0.35870178480000003,0.3293490263,0.38733118499999997,0.3993344475,0.4158116625,0.3826493512,0.391500028,0.3919432918,0.3936700993,0.3863505673,0.3609484098,0.38839157950000003,0.3674932379,0.38007855830000004,0.4005703821,0.4073186097,0.401680482,0.40526750420000013,0.4050785136000001
Tomicus_destruens,0.4202424524,0.39851085610000003,0.3782025013,0.4260085556,0.4112450123,0.4809321312,0.4428898503,0.4339525672,0.4115595662,0.3914106581,0.4048622817,0.4132829053,0.40645996679999996,0.41525982969999997,0.4185436215,0.38866964,0.39143705419999997,0.408285196,0.42970942069999996,0.4202451625,0.4256742632,0.4229966339,0.4292140618,0.4292905849,0.43410386030000003,0.4280440729,0.4370616222,0.42093151539999996,0.4340067411,0.4404623498,0.5047766809,0.4233089714,0.44816294469999995,0.4538975569,0.4318094577,0.4371914444,0.42776741929999995,0.42851840259999996,0.42789112479999997,0.4232377348,0.4280373902,0.4426685652,0.5067968108,0.5135773531,0.4330684587,0.412129186,0.42411138319999997,0.4103506479,0.4108241692,0.3420418157,0.425951294,0.5145555653,0.3857658496,0.4030417906,0.4016625838,0.4303194688,0.4384628153,0.48183653429999995,0.47843133479999994,0.5014588604,0.5071752866,0.5095528464,0.8114703684,0.8558518153,0.4715772936,0.4381279326,0.4422384927,0.4421315466,0.4435434637,0.4100475792,0.38874960259999997,0.429276613,0.3841277715,0.42002486799999994,0.41840530889999994,0.3937720313,0.2273281173,0.2660334283,0.2032721924,0.2186705906,0.1980298445,0.7116895836,0.1095111811,0.12401847729999999,0.0,0.1544953947,0.5133693192,0.3096004932,0.2832345747,0.30945833959999997,0.3095947887,0.3005705385,0.30221278409999996,0.3116733003,0.3135260792,0.2801773191,0.2804142161,0.422120822,0.404514756,0.4053866858,0.3597245204,0.4046944929,0.3591479491,0.3857985804,0.3470470204,0.3334415912,0.3473577052,0.36367854899999996,0.3888588622,0.37391890910000003,0.3966716429,0.40432747300000005,0.4076234543,0.4155301465,0.3732408746,0.37583057070000003,0.36569238829999995,0.4347770244,0.3781121835,0.38544587539999997,0.3661503465,0.43536906649999996,0.35468098119999997,0.3661367175,0.33678395899999997,0.3947661177,0.4067693802,0.4232465952,0.39008428390000005,0.3989349607,0.39937822450000005,0.40110503200000003,0.3937855,0.36838334250000004,0.3958265122,0.3749281706,0.387513491,0.40800531479999996,0.41475354239999995,0.40911541469999996,0.4127024369000001,0.41251344630000003
Hylurgus_micklitzi,0.3717538669,0.3500222706,0.3297139158,0.3775199701,0.3627564268,0.4324435457,0.3944012648,0.38546398169999996,0.3630709807,0.34292207259999996,0.3563736962,0.3647943198,0.35797138129999995,0.36677124419999996,0.370055036,0.34018105449999997,0.34294846869999995,0.3597966105,0.38122083519999994,0.371756577,0.3771856777,0.37450804839999996,0.3807254763,0.3808019994,0.3856152748,0.3795554874,0.3885730367,0.37244292989999994,0.38551815559999997,0.39197376429999997,0.4562880954,0.3748203859,0.39967435919999994,0.4054089714,0.3833208722,0.3887028589,0.37927883379999994,0.38002981709999994,0.37940253929999995,0.3747491493,0.37954880469999996,0.39417997969999996,0.4583082253,0.46508876759999995,0.3845798732,0.36364060049999997,0.37562279769999996,0.36186206239999996,0.36233558369999996,0.2935532302,0.37746270849999997,0.4660669798,0.33727726410000003,0.3545532051,0.35317399829999996,0.38183088330000003,0.38997422979999996,0.43334794879999994,0.4299427493,0.45297027489999997,0.4586867011,0.46106426089999997,0.7629817829,0.8073632298,0.4230887081,0.38963934710000003,0.3937499072,0.3936429611,0.3950548782,0.3615589937,0.3402610171,0.38078802749999996,0.335639186,0.3715362825,0.3699167234,0.34528344580000003,0.1788395318,0.2175448428,0.1547836069,0.1701820051,0.14954125899999998,0.6972980182999999,0.13255316579999998,0.147060462,0.1544953947,0.0,0.46488073370000005,0.26111190770000003,0.2347459892,0.2609697541,0.2611062032,0.252081953,0.2537241986,0.2631847148,0.26503749369999996,0.23168873359999997,0.2319256306,0.3736322365,0.35602617049999996,0.35689810029999997,0.3112359349,0.35620590739999997,0.31065936359999996,0.33730999489999997,0.2985584349,0.2849530057,0.29886911969999996,0.3151899635,0.34037027670000003,0.3254303236,0.3481830574,0.35583888750000003,0.3591348688,0.367041561,0.3247522891,0.3273419852,0.3172038028,0.38628843890000003,0.329623598,0.3369572899,0.317661761,0.386880481,0.3061923957,0.31764813199999997,0.2882953735,0.3462775322,0.3582807947,0.37475800970000006,0.34159569840000004,0.35044637520000005,0.35088963900000003,0.3526164465,0.34529691450000005,0.31989475700000003,0.3473379267,0.32643958510000004,0.33902490550000003,0.35951672929999995,0.36626495689999994,0.36062682919999994,0.3642138514,0.36402486079999996
Dendroctonus_adjunctus,0.6072138264,0.5854822301,0.5651738753,0.6129799296,0.5982163863,0.6679035052000001,0.6298612243000001,0.6209239412,0.5985309402000001,0.5783820321,0.5918336557000001,0.6002542793000001,0.5934313408,0.6022312037,0.6055149955000001,0.5756410140000001,0.5784084282,0.5952565700000001,0.6166807947,0.6072165365000001,0.6126456372000001,0.6099680079,0.6161854358000001,0.6162619589,0.6210752343000001,0.6150154469000001,0.6240329962000001,0.6079028894,0.6209781151,0.6274337238000001,0.6917480549000001,0.6102803454000001,0.6351343187,0.6408689309000001,0.6187808317000001,0.6241628184000001,0.6147387933,0.6154897766,0.6148624988,0.6102091088000001,0.6150087642000001,0.6296399392,0.6937681848000001,0.7005487271,0.6200398327000001,0.5991005600000001,0.6110827572,0.5973220219,0.5977955432000001,0.5290131897,0.612922668,0.7015269393,0.5727372236,0.5900131646,0.5886339577999999,0.6172908428,0.6254341892999999,0.6688079083,0.6654027088,0.6884302344,0.6941466606,0.6965242204,0.9984417424,1.0428231893,0.6585486676000001,0.6250993066,0.6292098667,0.6291029206000001,0.6305148377,0.5970189532000001,0.5757209766,0.6162479869999999,0.5710991455,0.606996242,0.6053766829,0.5807434053,0.5220031089,0.5607084199000001,0.49794718400000004,0.5133455822,0.49270483610000004,1.0561719428,0.49142709030000004,0.5059343865,0.5133693192,0.46488073370000005,0.0,0.2701925116,0.2750410157,0.32890811400000003,0.3290445631,0.33960103389999996,0.3412432795,0.4986446743,0.5004974531999999,0.46714869309999996,0.46738559009999997,0.609092196,0.5914861299999999,0.5923580598,0.5466958944,0.5916658668999999,0.5461193230999999,0.5727699544,0.5340183944,0.5204129652,0.5343290792,0.550649923,0.5758302362000001,0.5608902831,0.5836430169000001,0.591298847,0.5945948283,0.6025015205,0.5602122486000001,0.5628019447000001,0.5526637623,0.6217483984000001,0.5650835575,0.5724172494,0.5531217205000001,0.6223404405,0.5416523552,0.5531080915000001,0.523755333,0.5817374917,0.5937407542,0.6102179692,0.5770556579,0.5859063347000001,0.5863495985,0.5880764060000001,0.5807568740000001,0.5553547165,0.5827978862000001,0.5618995446,0.5744848650000001,0.5949766888,0.6017249163999999,0.5960867887,0.5996738108999999,0.5994848202999999
Dendroctonus_frontalis,0.4034450004,0.3817134041,0.3614050493,0.4092111036,0.3944475603,0.46413467920000007,0.42609239830000006,0.41715511520000004,0.39476211420000007,0.37461320610000004,0.38806482970000006,0.39648545330000007,0.3896625148,0.39846237770000004,0.4017461695000001,0.37187218800000005,0.37463960220000003,0.3914877440000001,0.4129119687,0.40344771050000006,0.4088768112000001,0.40619918190000004,0.41241660980000006,0.41249313290000006,0.4173064083000001,0.4112466209000001,0.42026417020000006,0.4041340634,0.41720928910000005,0.42366489780000005,0.48797922890000006,0.4065115194000001,0.4313654927,0.43710010490000006,0.4150120057000001,0.4203939924000001,0.4109699673,0.4117209506,0.41109367280000003,0.40644028280000005,0.41123993820000004,0.42587111320000004,0.48999935880000006,0.49677990110000003,0.41627100670000006,0.39533173400000005,0.40731393120000003,0.39355319590000004,0.39402671720000004,0.3252443637,0.40915384200000005,0.49775811329999997,0.3689683976,0.38624433860000007,0.38486513180000004,0.4135220168,0.42166536330000004,0.4650390823,0.46163388279999995,0.48466140840000005,0.49037783460000006,0.49275539440000005,0.7946729164,0.8390543633,0.45477984160000007,0.4213304806,0.4254410407,0.42533409460000005,0.42674601170000004,0.3932501272000001,0.3719521506,0.41247916100000004,0.3673303195,0.403227416,0.4016078569,0.3769745793,0.3182342829,0.3569395939,0.29417835800000003,0.3095767562,0.28893601010000003,0.8524031168,0.2876582643,0.3021655605,0.3096004932,0.26111190770000003,0.2701925116,0.0,0.0712721897,0.125139288,0.1252757371,0.1358322079,0.1374744535,0.2948758483,0.2967286272,0.2633798671,0.2636167641,0.40532336999999996,0.387717304,0.3885892338,0.3429270684,0.3878970409,0.3423504971,0.3690011284,0.33024956839999997,0.3166441392,0.3305602532,0.346881097,0.37206141020000005,0.35712145710000004,0.3798741909000001,0.38753002100000006,0.39082600230000003,0.39873269450000004,0.35644342260000006,0.35903311870000004,0.3488949363,0.41797957240000005,0.36131473150000004,0.36864842340000004,0.34935289450000007,0.4185716145,0.33788352920000003,0.34933926550000005,0.31998650700000003,0.37796866570000004,0.38997192820000004,0.40644914320000003,0.3732868319,0.3821375087,0.3825807725,0.38430758000000004,0.376988048,0.3515858905,0.37902906020000005,0.3581307186,0.37071603900000005,0.3912078628,0.3979560904,0.3923179626999999,0.3959049849,0.39571599429999993
Dendroctonus_ponderosae,0.37707908189999995,0.35534748560000007,0.33503913080000003,0.38284518510000004,0.3680816418,0.43776876070000004,0.39972647980000003,0.3907891967,0.36839619570000004,0.3482472876,0.36169891120000003,0.37011953480000004,0.3632965963,0.3720964592,0.37538025100000005,0.3455062695,0.3482736837,0.36512182550000005,0.3865460502,0.377081792,0.38251089270000005,0.3798332634,0.3860506913,0.38612721440000003,0.39094048980000007,0.38488070240000005,0.39389825170000003,0.3777681449,0.3908433706,0.3972989793,0.46161331040000003,0.38014560090000005,0.4049995742,0.41073418640000003,0.38864608720000005,0.39402807390000005,0.3846040488,0.3853550321,0.3847277543,0.3800743643,0.3848740197,0.3995051947,0.46363344030000003,0.4704139826,0.3899050882,0.3689658155,0.3809480127,0.3671872774,0.3676607987,0.2988784452,0.3827879235,0.4713921948,0.3426024791,0.35987842010000004,0.3584992133,0.38715609830000003,0.3952994448,0.4386731638,0.4352679643,0.4582954899,0.46401191610000003,0.4663894759,0.7683069979,0.8126884448,0.42841392310000004,0.3949645621,0.3990751222,0.3989681761,0.4003800932,0.36688420870000005,0.3455862321,0.3861132425,0.34096440100000003,0.3768614975,0.3752419384,0.3506086608,0.29186836439999997,0.33057367540000004,0.2678124395,0.2832108377,0.2625700916,0.8260371983,0.26129234580000005,0.275799642,0.2832345747,0.2347459892,0.2750410157,0.0712721897,0.0,0.0987733695,0.0989098186,0.1094662894,0.11110853500000001,0.2685099298,0.2703627087,0.23701394859999997,0.23725084559999998,0.3789574515,0.3613513855,0.36222331529999996,0.3165611499,0.36153112239999996,0.31598457859999995,0.34263520989999996,0.3038836499,0.2902782207,0.3041943347,0.3205151785,0.3456954917,0.33075553860000007,0.35350827240000005,0.3611641025000001,0.36446008380000006,0.372366776,0.33007750410000003,0.33266720020000007,0.3225290178,0.3916136539,0.334948813,0.3422825049,0.32298697600000004,0.39220569600000005,0.31151761070000006,0.322973347,0.29362058850000006,0.35160274720000007,0.3636060097,0.38008322470000006,0.3469209134000001,0.35577159020000004,0.3562148540000001,0.35794166150000006,0.35062212950000005,0.3252199720000001,0.3526631417,0.33176480010000003,0.3443501205,0.3648419443,0.3715901719,0.36595204419999994,0.3695390664,0.36935007579999996
Dendroctonus_pseudotsugae,0.40330284679999995,0.38157125050000007,0.36126289570000003,0.40906895000000004,0.3943054067,0.46399252560000004,0.42595024470000004,0.4170129616,0.39461996060000004,0.3744710525,0.38792267610000003,0.39634329970000004,0.3895203612,0.3983202241,0.40160401590000006,0.3717300344,0.3744974486,0.39134559040000005,0.4127698151,0.40330555690000003,0.40873465760000005,0.4060570283,0.41227445620000003,0.41235097930000003,0.41716425470000007,0.41110446730000005,0.42012201660000004,0.4039919098,0.4170671355,0.4235227442,0.48783707530000003,0.40636936580000005,0.4312233391,0.43695795130000004,0.41486985210000005,0.42025183880000005,0.4108278137,0.411578797,0.4109515192,0.4062981292,0.4110977846,0.4257289596,0.48985720520000003,0.4966377475,0.41612885310000003,0.3951895804,0.4071717776,0.3934110423,0.3938845636,0.32510221009999996,0.4090116884,0.49761595969999994,0.36882624399999997,0.38610218500000004,0.3847229782,0.4133798632,0.4215232097,0.4648969287,0.4614917291999999,0.4845192548,0.49023568100000003,0.4926132408,0.7945307628,0.8389122097,0.45463768800000004,0.421188327,0.42529888709999997,0.425191941,0.4266038581,0.39310797360000005,0.37180999699999995,0.4123370074,0.3671881659,0.4030852624,0.4014657033,0.3768324257,0.31809212929999997,0.3567974403,0.2940362044,0.3094346026,0.2887938565,0.8522609632,0.2875161107,0.30202340689999996,0.30945833959999997,0.2609697541,0.32890811400000003,0.125139288,0.0987733695,0.0,0.1021655459,0.1356900543,0.1373322999,0.2947336947,0.2965864736,0.26323771349999997,0.2634746105,0.40518121639999993,0.38757515039999996,0.38844708019999996,0.34278491479999995,0.38775488729999996,0.34220834349999996,0.36885897479999996,0.33010741479999994,0.3165019856,0.33041809959999996,0.3467389434,0.3719192566,0.3569793035,0.37973203730000005,0.38738786740000003,0.3906838487,0.3985905409,0.35630126900000003,0.3588909651,0.3487527827,0.4178374188,0.3611725779,0.3685062698,0.34921074090000004,0.4184294609,0.3377413756,0.3491971119,0.3198443534,0.3778265121,0.3898297746,0.4063069896,0.3731446783,0.3819953551,0.38243861889999997,0.3841654264,0.3768458944,0.35144373689999997,0.3788869066,0.357988565,0.3705738854,0.3910657092,0.3978139368,0.3921758090999999,0.39576283129999995,0.3955738406999999
